,country_name,indicator_name,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
210142,Italy,Individuals using the Internet (% of population),27.22211698,28.04,29.04,33.24,35.0,37.99,40.79,44.53,48.83,53.68,54.3899983,55.82999799,58.4593,55.63846022,58.14173496,61.32425277,63.077347,74.38718292,76.1,70.48342785
210220,Italy,"Life expectancy at birth, female (years)",83.2,83.2,82.8,83.7,83.6,84.1,84.2,84.2,84.3,84.7,84.8,84.8,85.2,85.6,84.9,85.6,85.2,85.6,85.7,84.7
210221,Italy,"Life expectancy at birth, male (years)",77.2,77.4,77.3,78.0,78.1,78.6,78.8,78.9,79.1,79.5,79.7,79.8,80.3,80.7,80.3,81.0,80.8,81.2,81.4,80.1
210302,Italy,Mobile cellular subscriptions (per 100 people),90.10262426,94.78421194,98.61965832,108.2859475,122.6810451,137.366591,152.8583313,153.3227536,152.3254107,157.8857589,161.1720125,162.3070852,160.9908765,148.8415405,144.756385,141.6939815,138.2337679,137.466947,131.2645046,128.3141002
210583,Italy,"Population, female",29391908.0,29412462.0,29515905.0,29686364.0,29825093.0,29924053.0,30098000.0,30326738.0,30489592.0,30596015.0,30647051.0,30716752.0,31053693.0,31315785.0,31262660.0,31188515.0,31121471.0,31042688.0,30667514.0,30504672.0
210585,Italy,"Population, male",27582192.0,27646545.0,27797298.0,27998963.0,28144391.0,28219926.0,28340310.0,28499993.0,28605773.0,28681402.0,28732398.0,28822965.0,29180255.0,29473355.0,29467922.0,29438983.0,29415238.0,29379072.0,29061567.0,28944855.0
210587,Italy,"Population, total",56974100.0,57059007.0,57313203.0,57685327.0,57969484.0,58143979.0,58438310.0,58826731.0,59095365.0,59277417.0,59379449.0,59539717.0,60233948.0,60789140.0,60730582.0,60627498.0,60536709.0,60421760.0,59729081.0,59449527.0
210924,Italy,"Unemployment, female (% of female labor force) (modeled ILO estimate)",13.0310001373291,12.6049995422363,11.9479999542236,10.2379999160767,10.043999671936,8.77799987792969,7.84299993515015,8.48700046539307,9.22299957275391,9.59200000762939,9.53999996185303,11.8240003585815,13.0659999847412,13.793999671936,12.6920003890991,12.7729997634888,12.3859996795654,11.7679996490479,11.0989999771118,10.1890001296997
210925,Italy,"Unemployment, female (% of female labor force) (national estimate)",13.0299997329712,12.6099996566772,11.9499998092651,10.2200002670288,10.039999961853,8.77000045776367,7.84000015258789,8.5,9.22000026702881,9.60000038146973,9.53999996185303,11.8299999237061,13.0699996948242,13.8000001907349,12.6899995803833,12.7700004577637,12.3900003433228,11.7700004577637,11.1000003814697,10.1899995803833
210926,Italy,"Unemployment, male (% of male labor force) (modeled ILO estimate)",7.40100002288818,7.01700019836426,6.86899995803833,6.2810001373291,6.1729998588562,5.42500019073486,4.88199996948242,5.49200010299683,6.72200012207031,7.49399995803833,7.51999998092651,9.79500007629395,11.4770002365112,11.8549995422363,11.3219995498657,10.8920001983643,10.3360004425049,9.7480001449585,9.08899974822998,8.39999961853027
210927,Italy,"Unemployment, male (% of male labor force) (national estimate)",7.40000009536743,7.01999998092651,6.86999988555908,6.26999998092651,6.17000007629395,5.42000007629395,4.88000011444092,5.5,6.71999979019165,7.5,7.51999998092651,9.80000019073486,11.4799995422363,11.8599996566772,11.3199996948242,10.8900003433228,10.3400001525879,9.75,9.09000015258789,8.39999961853027
228756,Latvia,Fixed broadband subscriptions (per 100 people),0.137152228,0.42871903,0.847107008,2.156590773,2.698498619,4.92902233,15.40242456,18.98014009,21.20091291,20.5240457,21.84848181,23.01292015,24.25478873,24.98492247,25.20446279,26.29605129,26.97057091,27.27540487,26.69074962,26.00835119
228758,Latvia,Fixed telephone subscriptions (per 100 people),30.59965837,30.06225,28.35629235,28.54223556,32.4643105,29.54429217,29.30013298,27.30443489,26.18677397,25.11254868,24.66285507,23.01292015,20.68503152,19.7900376,17.8207255,18.38354102,17.54377153,13.80449364,11.93742418,11.23153561
228777,Latvia,GDP (current US$),8362398701.58943,9557031605.27512,11771975156.8073,14435700533.368,17003459863.0989,21570076498.6205,31054350977.9784,35854274228.9139,26410909090.9091,23956163076.5575,27474380566.265,28169902669.3784,30204783461.8488,31386896487.0407,27263090547.0617,28083597512.4841,30483806017.8318,34429023435.0211,34308783825.3019,33707320816.3036
228927,Latvia,Individuals using the Internet (% of population),7.219345808,21.94,26.98,38.58,46.0,53.63,59.17,63.41,66.84,68.42,69.74995456,73.11994377,75.2344,75.83,79.20058292,79.84209778,80.114077,83.57717486,86.13545644,88.9
229005,Latvia,"Life expectancy at birth, female (years)",76.6,76.8,76.9,77.2,77.4,76.5,76.5,77.9,78.1,78.4,78.8,78.9,78.9,79.4,79.5,79.6,79.7,79.7,80.1,80.1
229006,Latvia,"Life expectancy at birth, male (years)",65.2,65.4,65.9,67.1,65.6,65.5,65.8,67.2,68.3,68.8,68.6,68.9,69.3,69.1,69.7,69.8,69.8,70.1,70.9,70.9
229087,Latvia,Mobile cellular subscriptions (per 100 people),27.8474138,39.32193798,52.8894359,67.43156081,83.10869528,98.14072931,100.8607022,105.8653067,107.4047049,108.836776,110.2879715,127.1557591,125.0882048,117.9486241,129.6507839,134.240928,126.2941822,107.3489247,108.6572233,108.7562918
229368,Latvia,"Population, female",1263600.0,1249488.0,1238005.0,1225082.0,1212351.0,1201645.0,1192192.0,1179981.0,1160844.0,1137044.0,1116580.0,1102797.0,1090922.0,1080377.0,1071036.0,1060500.0,1050132.0,1040870.0,1032613.0,1024547.0
229370,Latvia,"Population, male",1073570.0,1060685.0,1049950.0,1038040.0,1026448.0,1016712.0,1008133.0,997341.0,980825.0,960511.0,943129.0,931522.0,921725.0,913405.0,906491.0,899037.0,892116.0,886304.0,881209.0,875902.0
229372,Latvia,"Population, total",2337170.0,2310173.0,2287955.0,2263122.0,2238799.0,2218357.0,2200325.0,2177322.0,2141669.0,2097555.0,2059709.0,2034319.0,2012647.0,1993782.0,1977527.0,1959537.0,1942248.0,1927174.0,1913822.0,1900449.0
229709,Latvia,"Unemployment, female (% of female labor force) (modeled ILO estimate)",12.4619998931885,12.7559995651245,12.0190000534058,12.2749996185303,9.9680004119873,6.73699998855591,5.56599998474121,7.07999992370605,14.1280002593994,16.2849998474121,13.7889995574951,13.9479999542236,11.1409997940063,9.83899974822998,8.63700008392334,8.39400005340576,7.67899990081787,6.41599988937378,5.42700004577637,7.07000017166138
229710,Latvia,"Unemployment, female (% of female labor force) (national estimate)",12.4700002670288,12.7600002288818,12.0200004577637,12.2700004577637,9.97000026702881,6.73999977111816,5.57000017166138,7.07999992370605,14.1400003433228,16.2999992370605,13.8000001907349,13.9499998092651,11.1400003433228,9.84000015258789,8.64000034332275,8.39999961853027,7.67999982833862,6.42000007629395,5.42999982833862,7.07000017166138
229711,Latvia,"Unemployment, male (% of male labor force) (modeled ILO estimate)",15.121000289917,14.8549995422363,12.0989999771118,11.1750001907349,10.0880002975464,7.30700016021729,6.50600004196167,8.38000011444092,20.882999420166,22.7290000915527,18.625,16.1569995880127,12.6009998321533,11.8479995727539,11.0860004425049,10.8929996490479,9.75899982452393,8.40499973297119,7.19600009918213,9.13000011444092
229712,Latvia,"Unemployment, male (% of male labor force) (national estimate)",15.1300001144409,14.8599996566772,12.1000003814697,11.1700000762939,10.0900001525879,7.30999994277954,6.51000022888184,8.38000011444092,20.8999996185303,22.75,18.6399993896484,16.1599998474121,12.6000003814697,11.8500003814697,11.0900001525879,10.8999996185303,9.76000022888184,8.40999984741211,7.19999980926514,9.13000011444092
237426,Lithuania,Fixed broadband subscriptions (per 100 people),0.069869373,0.580591466,1.956147043,3.816799763,6.999468942,11.16190153,17.15371067,18.36687816,20.01029279,21.74651132,23.6005154,25.24529963,27.79057301,26.9851526,28.42196816,29.68486173,28.072154,28.15668213,28.64224042,29.27000036
237428,Lithuania,Fixed telephone subscriptions (per 100 people),33.15478787,27.16874862,24.13974487,24.25339332,23.95471894,23.9865772,24.5302518,24.4309985,23.59802543,24.11918628,23.08841887,22.17634124,20.8043779,19.74405493,19.16582534,18.37205496,17.1115697,15.2454749,13.34285394,11.83224852
237447,Lithuania,GDP (current US$),12237388001.7264,14259781159.0119,18781721376.1985,22627507451.5648,26097677571.8373,30183575103.5262,39697891351.9431,47797551587.8823,37388122046.1496,37128694028.243,43535051482.3869,42927454291.478,46523420074.4372,48533659592.1728,41435533340.3883,43047309305.7363,47758736931.7801,53750911865.687,54697379017.3332,56546957475.4912
237597,Lithuania,Individuals using the Internet (% of population),7.179356994,17.69,25.91,31.23,36.22,43.9,49.9,55.22,59.76,62.12,63.6399774,67.22998933,68.4529,72.13,71.37805901,74.37664556,77.61525651,79.72258277,81.58186838,83.05555096
237675,Lithuania,"Life expectancy at birth, female (years)",77.6,77.6,77.9,77.8,77.4,77.1,77.2,77.6,78.6,78.8,79.3,79.6,79.6,80.1,79.7,80.1,80.5,80.7,81.2,80.0
237676,Lithuania,"Life expectancy at birth, male (years)",66.0,66.2,66.5,66.4,65.4,65.3,64.9,66.3,67.5,68.0,68.1,68.4,68.5,69.2,69.2,69.5,70.7,70.9,71.6,70.1
237757,Lithuania,Mobile cellular subscriptions (per 100 people),29.30653136,47.77013687,61.56948657,90.24080995,130.1763794,142.8318654,150.7243677,156.3289463,156.6493173,156.5706495,160.1477329,164.0835629,151.7472966,143.6175773,142.7088762,145.513378,153.2757272,134.3918317,134.2303869,134.8863034
238038,Lithuania,"Population, female",1848655.0,1836116.0,1823529.0,1805582.0,1779050.0,1753785.0,1736179.0,1721452.0,1705049.0,1671546.0,1635290.0,1613861.0,1597355.0,1582988.0,1567189.0,1546111.0,1523077.0,1507005.0,1501699.0,1501299.0
238040,Lithuania,"Population, male",1622163.0,1606951.0,1591684.0,1571493.0,1543478.0,1516124.0,1495115.0,1476779.0,1457867.0,1425736.0,1392825.0,1373912.0,1360334.0,1349379.0,1337721.0,1322120.0,1305326.0,1294538.0,1292438.0,1293586.0
238042,Lithuania,"Population, total",3470818.0,3443067.0,3415213.0,3377075.0,3322528.0,3269909.0,3231294.0,3198231.0,3162916.0,3097282.0,3028115.0,2987773.0,2957689.0,2932367.0,2904910.0,2868231.0,2828403.0,2801543.0,2794137.0,2794885.0
238379,Lithuania,"Unemployment, female (% of female labor force) (modeled ILO estimate)",14.0970001220703,12.7849998474121,13.1969995498657,11.0620002746582,8.52799987792969,5.60900020599365,4.33099985122681,5.63299989700317,10.53600025177,14.5240001678467,12.91100025177,11.5670003890991,10.4829998016357,9.22399997711182,8.15900039672852,6.64799976348877,5.6729998588562,5.41300010681152,5.5,7.69999980926514
238380,Lithuania,"Unemployment, female (% of female labor force) (national estimate)",14.1000003814697,12.7799997329712,13.1999998092651,11.0699996948242,8.52999973297119,5.6100001335144,4.32999992370605,5.63000011444092,10.5200004577637,14.5200004577637,12.9099998474121,11.5699996948242,10.4799995422363,9.22000026702881,8.15999984741211,6.65000009536743,5.67999982833862,5.40999984741211,5.48999977111816,7.69000005722046
238381,Lithuania,"Unemployment, male (% of male labor force) (modeled ILO estimate)",19.5049991607666,13.2250003814697,12.5469999313354,10.3120002746582,8.11800003051758,5.94899988174438,4.1710000038147,6.02299976348877,17.1060009002686,21.1959991455078,17.9109992980957,15.1960000991821,13.0629997253418,12.1859998703003,10.0989999771118,9.09799957275391,8.48999977111816,6.89400005340576,7.03299999237061,9.28299999237061
238382,Lithuania,"Unemployment, male (% of male labor force) (national estimate)",19.5100002288818,13.2200002670288,12.5500001907349,10.3199996948242,8.11999988555908,5.94999980926514,4.17000007629395,6.01999998092651,17.0799999237061,21.1900005340576,17.9099998474121,15.1999998092651,13.0600004196167,12.1800003051758,10.1000003814697,9.10000038146973,8.5,6.8899998664856,7.01999998092651,9.27000045776367
238871,Luxembourg,Fixed broadband subscriptions (per 100 people),0.276012158,1.313197784,3.431756095,8.078456196,15.3109588,21.24739589,27.09537496,29.50113822,31.4423989,33.15055061,32.68837123,31.9671776,32.53096432,33.68703518,34.46018552,35.06173351,36.25551182,37.12070435,37.37033663,37.5660167
238873,Luxembourg,Fixed telephone subscriptions (per 100 people),58.30467199,56.006184,54.77038912,54.22525392,53.40270224,53.34936964,52.26198372,53.68712724,53.08875449,53.63376643,53.750479,50.23951836,49.321734,48.889482,48.85829682,47.71572202,46.51044922,45.2680618,43.4281965,42.82738371
238892,Luxembourg,GDP (current US$),21387533703.2327,23649833332.1655,29667268248.1305,35064843792.8993,37672280120.4794,42910146296.0646,51587401415.7872,58844277701.5258,54467289897.5582,56213985987.4168,61696281326.2453,59776383527.3602,65203276466.9763,68804811897.6445,60071584216.1375,62216885435.9488,65712180342.9836,71285019397.4133,70195715495.5136,73353132793.7076
239042,Luxembourg,Individuals using the Internet (% of population),36.16342251,39.84,54.55,65.88,70.0,72.51,78.92,82.23,87.31,90.62,90.02985856,91.94992374,93.7765,94.67,96.37671417,98.13669867,97.36296032,97.06129871,97.12063569,98.82242384
239120,Luxembourg,"Life expectancy at birth, female (years)",81.0,81.5,80.8,82.4,82.3,81.9,82.2,83.1,83.3,83.5,83.6,83.8,83.9,85.2,84.7,85.4,84.4,84.6,85.2,84.2
239121,Luxembourg,"Life expectancy at birth, male (years)",74.8,74.6,74.8,76.0,76.7,76.8,76.7,78.1,78.1,77.9,78.5,79.1,79.8,79.4,80.0,80.1,79.9,80.1,80.2,79.4
239202,Luxembourg,Mobile cellular subscriptions (per 100 people),92.92727364,106.5973146,120.4948561,104.0239565,111.3921396,153.1324499,144.131055,145.6515693,145.0072202,143.1415132,147.3065066,143.412256,145.3057726,144.7027678,142.3577966,131.8915037,134.1420148,132.1649331,135.7577766,142.1775206
239483,Luxembourg,"Population, female",223993.0,226302.0,229009.0,232195.0,235616.0,239195.0,242653.0,246711.0,250941.0,255121.0,260360.0,266145.0,271788.0,277680.0,283726.0,289340.0,295911.0,301174.0,306733.0,311585.0
239485,Luxembourg,"Population, male",217532.0,219873.0,222621.0,225900.0,229542.0,233442.0,237340.0,241939.0,246842.0,251832.0,257987.0,264801.0,271572.0,278639.0,285878.0,292674.0,300425.0,306776.0,313268.0,318834.0
239487,Luxembourg,"Population, total",441525.0,446175.0,451630.0,458095.0,465158.0,472637.0,479993.0,488650.0,497783.0,506953.0,518347.0,530946.0,543360.0,556319.0,569604.0,582014.0,596336.0,607950.0,620001.0,630419.0
239824,Luxembourg,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2.17400002479553,3.62700009346008,4.70599985122681,7.07299995422363,5.81899976730347,6.27299976348877,4.72900009155273,6.02099990844727,6.11600017547607,5.09100008010864,6.25,5.90500020980835,6.38299989700317,5.76700019836426,7.34600019454956,6.62900018692017,5.4980001449585,5.88600015640259,5.52500009536743,6.96799993515015
239825,Luxembourg,"Unemployment, female (% of female labor force) (national estimate)",2.17000007629395,3.63000011444092,4.71000003814697,7.09000015258789,5.82000017166138,6.25,4.71000003814697,6.03000020980835,6.13000011444092,5.09000015258789,6.26000022888184,5.90999984741211,6.38000011444092,5.76999998092651,7.34000015258789,6.63000011444092,5.5,5.88000011444092,5.53000020980835,6.96999979019165
239826,Luxembourg,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1.56299996376038,1.92799997329712,2.95799994468689,3.6710000038147,3.49900007247925,3.56299996376038,3.56399989128113,4.31300020217896,4.34999990463257,3.79099988937378,3.83400011062622,4.52600002288818,5.4229998588562,5.91699981689453,6.10500001907349,6.00899982452393,5.53800010681152,5.33500003814697,5.64499998092651,6.59800004959106
239827,Luxembourg,"Unemployment, male (% of male labor force) (national estimate)",1.55999994277954,1.92999994754791,2.96000003814697,3.6800000667572,3.5,3.54999995231628,3.54999995231628,4.32000017166138,4.3600001335144,3.78999996185303,3.83999991416931,4.53000020980835,5.42000007629395,5.92000007629395,6.09999990463257,6.01000022888184,5.53999996185303,5.32999992370605,5.65000009536743,6.59999990463257
248986,Malta,Fixed broadband subscriptions (per 100 people),2.310460023,4.433960845,5.671819767,9.344690021,12.70446531,13.03085192,20.59129292,23.98318889,27.61643729,30.38939971,30.80528783,32.18470919,33.55852738,35.22967385,37.64308895,39.27176752,41.40313701,43.6730503,45.98680207,48.33481677
248988,Malta,Fixed telephone subscriptions (per 100 people),52.41744212,51.98385827,51.95617412,51.27117277,49.94798012,51.27901597,56.49917127,58.88163598,59.98998911,59.77868597,55.58899151,54.4654097,54.2838102,53.54779322,53.10142334,53.74217204,54.86684036,58.15325283,58.32296331,58.76120786
249007,Malta,GDP (current US$),4088368978.34589,4470446391.44639,5448415500.17071,6098092551.07125,6416184181.07201,6778324049.68009,7925371475.49959,9090406767.24769,8696366907.4743,9035932122.49768,9638916481.06904,9462238211.48657,10551661176.7831,11626281387.0068,11091434483.5238,11721521912.7202,13221298307.8894,14864712990.1631,15215714309.0974,14647384607.604
249157,Malta,Individuals using the Internet (% of population),17.87784832,28.92,31.64,34.62,41.24,40.41,46.9,50.08,58.86,63.0,68.01982379,68.19987429,68.9138,73.17,75.96001898,78.0751488,81.01191108,81.65804429,85.77856081,86.85876416
249235,Malta,"Life expectancy at birth, female (years)",81.2,81.3,80.8,81.2,81.4,82.0,82.2,82.3,82.7,83.6,83.0,83.0,84.0,84.3,84.1,84.4,84.6,84.6,84.6,84.6
249236,Malta,"Life expectancy at birth, male (years)",76.6,76.3,76.4,77.4,77.3,77.0,77.5,77.1,77.9,79.3,78.6,78.6,79.6,79.9,79.8,80.6,80.2,80.4,81.2,80.8
249317,Malta,Mobile cellular subscriptions (per 100 people),60.40855049,69.43729654,72.34264417,75.98164924,80.06365948,85.3426296,90.35875759,94.17447514,102.5588504,109.9760291,124.9055574,126.1774879,130.6231829,126.9718292,120.8972712,134.252242,138.093955,140.2039395,144.0568429,143.3887526
249598,Malta,"Population, female",198014.0,199487.0,200830.0,202225.0,203553.0,204331.0,205083.0,206427.0,207914.0,208775.0,209383.0,210896.0,213461.0,217382.0,222330.0,227271.0,233468.0,241701.0,251351.0,256907.0
249600,Malta,"Population, male",195014.0,196482.0,197752.0,199043.0,200281.0,200977.0,201641.0,202952.0,204563.0,205733.0,206885.0,209132.0,212506.0,217176.0,222723.0,228085.0,234531.0,242929.0,252711.0,258425.0
249602,Malta,"Population, total",393028.0,395969.0,398582.0,401268.0,403834.0,405308.0,406724.0,409379.0,412477.0,414508.0,416268.0,420028.0,425967.0,434558.0,445053.0,455356.0,467999.0,484630.0,504062.0,515332.0
249939,Malta,"Unemployment, female (% of female labor force) (modeled ILO estimate)",8.0649995803833,8.30599975585938,9.89400005340576,8.25899982452393,8.35299968719482,8.3120002746582,7.88899993896484,6.77899980545044,7.62400007247925,7.13100004196167,7.12799978256226,7.21199989318848,6.14099979400635,5.09800004959106,5.39200019836426,5.16400003433228,4.24900007247925,3.50200009346008,4.0019998550415,4.35699987411499
249940,Malta,"Unemployment, female (% of female labor force) (national estimate)",8.0600004196167,8.30000019073486,9.88000011444092,8.25,8.35999965667725,8.31999969482422,7.90000009536743,6.78000020980835,7.63000011444092,7.13000011444092,7.13000011444092,7.21000003814697,6.1399998664856,5.09999990463257,5.3899998664856,5.15999984741211,4.25,3.5,4.01000022888184,4.3600001335144
249941,Malta,"Unemployment, male (% of male labor force) (modeled ILO estimate)",6.7039999961853,6.26399993896484,6.40899991989136,6.92700004577637,6.2649998664856,6.10400009155273,5.77199983596802,5.56899976730347,6.50500011444092,6.70100021362305,5.9689998626709,5.59100008010864,6.09100008010864,6.11800003051758,5.37200021743774,4.3730001449585,3.8289999961853,3.7720000743866,3.34299993515015,4.18699979782104
249942,Malta,"Unemployment, male (% of male labor force) (national estimate)",6.69999980926514,6.26000022888184,6.40000009536743,6.92000007629395,6.26999998092651,6.1100001335144,5.78000020980835,5.57000017166138,6.51000022888184,6.69999980926514,5.96999979019165,5.59000015258789,6.09000015258789,6.11999988555908,5.36999988555908,4.36999988555908,3.82999992370605,3.76999998092651,3.34999990463257,4.19000005722046
272106,Netherlands,Fixed broadband subscriptions (per 100 people),2.910455001,7.268405941,12.27088459,19.68419092,25.05016448,31.58253872,33.36230145,35.0372016,36.86312102,37.93701066,38.8214367,39.62638996,40.32415587,40.55640475,41.49775609,42.53368191,42.82610536,43.4167118,43.62469023,43.91638292
272108,Netherlands,Fixed telephone subscriptions (per 100 people),50.92984105,49.81888978,48.42925579,48.26494847,46.43445123,45.31603433,44.85645335,44.16437753,43.64150858,43.34973314,42.61511383,42.77077438,42.3040648,41.11878374,41.03981114,39.8909506,38.48696581,34.58471379,32.52007793,28.81258757
272127,Netherlands,GDP (current US$),431586852369.686,473861980070.981,580070360701.96,658380081545.175,685348181515.953,733955269898.823,848558887541.179,951869997864.062,871518638049.218,847380859016.668,905270626332.687,838923319919.531,877172824534.512,892167986713.722,765572770634.375,784060430240.08,833869641687.06,914043438179.607,910194347568.626,913865395789.886
272277,Netherlands,Individuals using the Internet (% of population),49.37306211,61.29,64.35,68.52,81.0,83.7,85.82,87.42,89.63,90.72,91.41999576,92.85999236,93.9564,91.666666,91.72413793,90.4109589,93.19727891,91.89189189,93.2885906,91.33333333
272355,Netherlands,"Life expectancy at birth, female (years)",80.7,80.7,80.9,81.4,81.6,81.9,82.3,82.3,82.7,82.7,83.1,83.0,83.2,83.5,83.2,83.2,83.4,83.4,83.7,83.1
272356,Netherlands,"Life expectancy at birth, male (years)",75.8,76.0,76.2,76.9,77.2,77.6,78.0,78.3,78.5,78.8,79.4,79.3,79.5,80.0,79.9,80.0,80.2,80.3,80.6,79.8
272437,Netherlands,Mobile cellular subscriptions (per 100 people),76.16377309,75.10697312,81.4766985,90.86900361,96.74251327,105.2061919,116.8316658,124.4982528,121.1869841,114.9619098,118.4674415,117.4201279,115.5757277,115.8027134,122.8506375,123.0177086,120.6250011,123.7312099,127.2845209,124.9790486
272718,Netherlands,"Population, female",8096932.0,8147243.0,8183862.0,8210231.0,8227240.0,8238158.0,8253655.0,8283398.0,8323801.0,8364526.0,8401899.0,8431597.0,8455043.0,8483667.0,8518825.0,8560955.0,8607750.0,8653884.0,8706652.0,8751584.0
272720,Netherlands,"Population, male",7949248.0,8001686.0,8041440.0,8071548.0,8092628.0,8107943.0,8128041.0,8162195.0,8206587.0,8250868.0,8291175.0,8323365.0,8349389.0,8381341.0,8421098.0,8469359.0,8523546.0,8577740.0,8638222.0,8689916.0
272722,Netherlands,"Population, total",16046180.0,16148929.0,16225302.0,16281779.0,16319868.0,16346101.0,16381696.0,16445593.0,16530388.0,16615394.0,16693074.0,16754962.0,16804432.0,16865008.0,16939923.0,17030314.0,17131296.0,17231624.0,17344874.0,17441500.0
273059,Netherlands,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2.51999998092651,2.88100004196167,3.7960000038147,5.04400014877319,6.9060001373291,6.14699983596802,5.19700002670288,4.46400022506714,4.92199993133545,5.54199981689453,5.41699981689453,6.22900009155273,7.29899978637695,7.75500011444092,7.26800012588501,6.5149998664856,5.25299978256226,3.95799994468689,3.35899996757507,3.95300006866455
273060,Netherlands,"Unemployment, female (% of female labor force) (national estimate)",2.51999998092651,2.89000010490417,3.79999995231628,5.03999996185303,6.90999984741211,6.15000009536743,5.19999980926514,4.46999979019165,4.92000007629395,5.53999996185303,5.40999984741211,6.23000001907349,7.30000019073486,7.75,7.26999998092651,6.51000022888184,5.25,3.96000003814697,3.35999989509583,3.95000004768372
273061,Netherlands,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1.80999994277954,2.29200005531311,3.42600011825562,4.33300018310547,5.03700017929077,4.06799983978271,3.28800010681152,2.9760000705719,3.87100005149841,4.52199983596802,4.60599994659424,5.4689998626709,7.18900012969971,7.13500022888184,6.52799987792969,5.57399988174438,4.48199987411499,3.71900010108948,3.3989999294281,3.70300006866455
273062,Netherlands,"Unemployment, male (% of male labor force) (national estimate)",1.80999994277954,2.29999995231628,3.4300000667572,4.32999992370605,5.03999996185303,4.07000017166138,3.28999996185303,2.98000001907349,3.86999988555908,4.51999998092651,4.59999990463257,5.46999979019165,7.19000005722046,7.13000011444092,6.53000020980835,5.57000017166138,4.48000001907349,3.72000002861023,3.40000009536743,3.70000004768372
296671,Poland,Fixed broadband subscriptions (per 100 people),0.031144901,0.316155567,0.509216212,2.280924692,2.463343471,7.590128394,10.88302405,11.63467137,14.59118757,15.28445466,18.21025616,18.01780959,18.42614247,18.99093512,19.10272627,19.28946685,20.11182726,20.70435756,20.68730467,22.11352028
296673,Poland,Fixed telephone subscriptions (per 100 people),29.58765553,30.8175707,31.97676052,32.69172265,30.84849418,29.91989978,27.35242758,24.64734141,22.14609825,20.00294497,17.89805743,15.56724083,21.64007319,25.54912515,23.80404163,21.43540983,19.53046359,17.33905581,15.95490133,15.26537739
296692,Poland,GDP (current US$),190905493539.168,199072058823.529,217827260805.842,255110181539.808,306144336269.51,344622003093.581,429028505365.078,533609081852.897,439737508413.192,479834179020.33,528301269069.799,498523568248.119,521016262734.924,542477096211.761,477811911394.084,472630364208.177,526508877305.321,587411745161.558,597280564671.563,596624355719.671
296842,Poland,Individuals using the Internet (% of population),9.900669707,21.15,24.87,32.53,38.81,44.58,48.6,53.13,58.97,62.32,61.94999897,62.30999727,62.8492,66.6,67.99698716,73.3007041,75.98536595,77.54173454,80.43590724,83.18488715
296920,Poland,"Life expectancy at birth, female (years)",78.4,78.8,78.9,79.2,79.4,79.6,79.7,80.0,80.1,80.6,81.1,81.1,81.2,81.7,81.6,82.0,81.8,81.7,81.9,80.8
296921,Poland,"Life expectancy at birth, male (years)",70.2,70.4,70.5,70.7,70.8,70.9,71.0,71.3,71.5,72.1,72.5,72.6,73.0,73.7,73.5,73.9,73.9,73.7,74.1,72.6
297002,Poland,Mobile cellular subscriptions (per 100 people),25.966181,36.11057307,45.26637966,60.14669492,76.01561096,95.80493007,107.9143985,114.5204528,116.8302309,122.4951194,131.0116839,141.4867678,149.3074631,149.3926992,143.3904315,139.5179369,132.9502666,127.3299496,127.7270912,130.3966794
297283,Poland,"Population, female",19689207.0,19690252.0,19687411.0,19686106.0,19686977.0,19683468.0,19681019.0,19690101.0,19706577.0,19649359.0,19654134.0,19644188.0,19620509.0,19595127.0,19574714.0,19563116.0,19565914.0,19568657.0,19567280.0,19535766.0
297285,Poland,"Population, male",18558869.0,18540112.0,18517159.0,18496116.0,18478468.0,18457799.0,18439541.0,18435658.0,18445026.0,18393435.0,18409121.0,18418976.0,18419687.0,18416608.0,18411698.0,18406971.0,18408912.0,18406093.0,18398195.0,18363304.0
297287,Poland,"Population, total",38248076.0,38230364.0,38204570.0,38182222.0,38165445.0,38141267.0,38120560.0,38125759.0,38151603.0,38042794.0,38063255.0,38063164.0,38040196.0,38011735.0,37986412.0,37970087.0,37974826.0,37974750.0,37965475.0,37899070.0
297624,Poland,"Unemployment, female (% of female labor force) (modeled ILO estimate)",20.0249996185303,20.6749992370605,19.92799949646,19.7689990997314,19.1459999084473,14.923999786377,10.3439998626709,7.96000003814697,8.66699981689453,10.0260000228882,10.3959999084473,10.91100025177,11.1140003204346,9.59099960327148,7.71000003814697,6.22599983215332,4.91200017929077,3.85599994659424,3.60199999809265,3.28800010681152
297625,Poland,"Unemployment, female (% of female labor force) (national estimate)",20.0200004577637,20.6800003051758,19.9300003051758,19.7700004577637,19.1399993896484,14.9200000762939,10.3400001525879,7.94999980926514,8.65999984741211,10.0200004577637,10.3999996185303,10.9099998474121,11.1099996566772,9.59000015258789,7.71000003814697,6.23000001907349,4.90999984741211,3.84999990463257,3.59999990463257,3.28999996185303
